iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
AU,AUS,Australia,2001,27398.68203,79.63414634,19413000,12.7,3.5,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2006,34322.91833,81.04146341,20697900,12.9,3.2,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2010,39168.25672,81.69512195,22031750,13.7,2.8,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1996,22048.01664,78.07804878,18311000,13.9,3.7,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1992,18210.80064,77.37804878,17495000,15.1,4.2,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2004,31310.50195,80.4902439,20127400,12.3,3.3,East Asia & Pacific,High income: OECD
AU,AUS,Australia,1995,20981.02938,77.82926829,18072000,14.2,3.7,East Asia & Pacific,High income: OECD
AU,AUS,Australia,2011,41763.11851,81.89512195,22340024,13.6,2.6,East Asia & Pacific,High income: OECD
AW,ABW,Aruba,2002,,73.8652439,94995,13.387,,Latin America & Caribbean,High income
AW,ABW,Aruba,2001,,73.78290244,92894,13.776,,Latin America & Caribbean,High income
AW,ABW,Aruba,1995,,73.56360976,80326,16.692,,Latin America & Caribbean,High income
AW,ABW,Aruba,1996,,73.58943902,83195,16.135,,Latin America & Caribbean,High income
AW,ABW,Aruba,2011,36015.07046,75.08139024,101936,10.597,,Latin America & Caribbean,High income
AW,ABW,Aruba,1997,,73.61480488,85447,15.603,,Latin America & Caribbean,High income
AW,ABW,Aruba,2000,,73.72060976,90858,14.187,,Latin America & Caribbean,High income
AW,ABW,Aruba,1994,,73.5357561,76700,17.27,,Latin America & Caribbean,High income
AW,ABW,Aruba,1990,,73.38997561,62148,19.571,,Latin America & Caribbean,High income
AW,ABW,Aruba,2008,,74.67573171,101342,11.36,,Latin America & Caribbean,High income
AW,ABW,Aruba,2007,,74.5267561,101218,11.661,,Latin America & Caribbean,High income
AW,ABW,Aruba,1993,,73.50531707,72498,17.859,,Latin America & Caribbean,High income
AW,ABW,Aruba,1992,,73.4717561,68235,18.446,,Latin America & Caribbean,High income
AW,ABW,Aruba,1999,,73.67539024,89004,14.627,,Latin America & Caribbean,High income
AW,ABW,Aruba,2012,,75.2057561,102393,10.403,,Latin America & Caribbean,High income
AW,ABW,Aruba,2004,,74.09085366,98742,12.657,,Latin America & Caribbean,High income
AW,ABW,Aruba,1998,,73.64229268,87276,15.099,,Latin America & Caribbean,High income
AW,ABW,Aruba,2005,,74.22807317,100031,12.313,,Latin America & Caribbean,High income
AW,ABW,Aruba,2006,,74.37619512,100830,11.98,,Latin America & Caribbean,High income
AW,ABW,Aruba,2009,,74.81814634,101416,11.079,,Latin America & Caribbean,High income
AW,ABW,Aruba,1991,,73.43312195,64623,19.021,,Latin America & Caribbean,High income
AW,ABW,Aruba,2013,,75.32865854,102921,10.244,,Latin America & Caribbean,High income
AW,ABW,Aruba,2014,,75.45109756,103441,10.124,,Latin America & Caribbean,High income
AW,ABW,Aruba,2003,,73.96856098,97015,13.015,,Latin America & Caribbean,High income
AW,ABW,Aruba,2010,,74.95353659,101597,10.823,,Latin America & Caribbean,High income
AZ,AZE,Azerbaijan,2007,12477.38469,69.7565122,8581300,17.7,24.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1991,5558.818413,64.42414634,7271000,26.6,36.2,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2009,14900.50866,70.29368293,8947243,17,22.5,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1993,3361.035497,64.15402439,7495000,23.7,37,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2001,3942.084882,67.15029268,8111200,13.6,32.1,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2002,4393.967199,67.56107317,8171950,13.5,30.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2008,13799.78614,70.06395122,8763400,17.4,23.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1992,4334.433664,64.2072439,7382000,25.2,36.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2000,3534.329148,66.7582439,8048600,14.5,33.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1999,3136.093893,66.3554878,7982750,14.7,34.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2005,7169.150431,68.93726829,8391850,16.9,26.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1997,2634.158631,65.46239024,7838250,16.8,36.6,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2003,4945.907916,68.00368293,8234100,13.8,29.2,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2004,5551.448842,68.47019512,8306500,15.8,27.8,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2014,17584.68535,70.76321951,9535079,17.9,18.9,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2010,15627.60562,70.45131707,9054332,18.3,21.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2006,9830.162606,69.3752439,8484550,17.6,25.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1996,2471.585879,64.994,7763000,16.6,37.1,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1990,5502.433989,64.74636585,7159000,25.9,35.9,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2013,17174.31088,70.69058537,9416801,18.3,19.7,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2011,15754.15236,70.55180488,9173082,19.2,21,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1995,2420.444864,64.57582927,7685000,18.9,37.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1998,2901.351672,65.92336585,7913000,15.7,35.8,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,2012,16180.88715,70.62395122,9295784,18.8,20.4,Europe & Central Asia,Upper middle income
AZ,AZE,Azerbaijan,1994,2719.340227,64.28158537,7597000,21.4,37.3,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1999,4062.008663,73.90963415,3784389,10.748,7.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2010,8941.522708,75.80768293,3835258,9.272,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1992,,70.51804878,4301169,13.549,10.9,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1998,3658.558859,73.43729268,3775898,11.297,7.8,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2009,8686.598414,75.65736585,3837732,9.248,5.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2004,5723.554247,74.9594878,3825872,8.772,5.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2006,7330.409433,75.23143902,3838504,8.891,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2002,4972.278989,74.67558537,3808347,9.191,5.7,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2003,5261.898096,74.82436585,3817313,8.903,5.4,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1997,3128.002497,72.85873171,3779354,11.769,8.4,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2005,6412.549886,75.09353659,3833377,8.781,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1994,913.0143161,71.0295122,3992256,12.776,10,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1995,1158.715494,71.56609756,3879278,12.474,9.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2011,9422.276108,75.96292683,3832310,9.235,5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2008,8796.280753,75.51197561,3839749,9.164,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1991,,70.57280488,4437898,14.066,11.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2001,4661.145307,74.50092683,3799747,9.627,6.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2014,10426.91728,76.4332439,3817554,8.947,4.2,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2007,8025.023207,75.3714878,3840418,9.036,5.1,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1993,,70.66912195,4141167,13.122,10.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1990,,70.78321951,4526996,14.664,11.3,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2013,10115.5404,76.27692683,3823533,9.062,4.5,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2000,4373.125089,74.26073171,3792878,10.168,6.6,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,1996,2269.603865,72.20880488,3810649,12.154,9,Europe & Central Asia,Upper middle income
BA,BIH,Bosnia and Herzegovina,2012,9705.013979,76.12017073,3828419,9.159,4.7,Europe & Central Asia,Upper middle income
BB,BRB,Barbados,1991,8499.596787,71.40334146,261281,15.829,11,Latin America & Caribbean,High income
BB,BRB,Barbados,1992,8174.755356,71.63121951,262184,15.63,10.4,Latin America & Caribbean,High income
BB,BRB,Barbados,2001,11386.82975,73.38392683,270686,13.581,8.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2007,15144.58071,74.35641463,276154,12.764,9.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2008,15444.69153,74.51919512,277315,12.67,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2009,14872.86448,74.6824878,278466,12.575,9.3,Latin America & Caribbean,High income
BB,BRB,Barbados,2013,15876.6183,75.33395122,282503,12.188,8.4,Latin America & Caribbean,High income
BB,BRB,Barbados,2011,15401.54965,75.00814634,280602,12.379,8.9,Latin America & Caribbean,High income
BB,BRB,Barbados,2002,11622.64182,73.54631707,271479,13.394,9.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2000,11443.57652,73.2195122,269838,13.79,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1993,8402.720669,71.85409756,263091,15.423,9.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1994,8720.635516,72.0724878,264015,15.206,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2006,14563.9997,74.19312195,275040,12.862,9.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1990,8593.944016,71.17195122,260374,16.025,11.6,Latin America & Caribbean,High income
BB,BRB,Barbados,1996,9555.750931,72.48880488,265940,14.742,8.9,Latin America & Caribbean,High income
BB,BRB,Barbados,1997,10135.93055,72.68421951,266944,14.5,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1995,9053.49151,72.28439024,264962,14.979,9.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2014,16116.48757,75.49641463,283380,12.098,8.2,Latin America & Caribbean,High income
BB,BRB,Barbados,2010,15036.36253,74.84529268,279566,12.478,9.1,Latin America & Caribbean,High income
BB,BRB,Barbados,2004,12540.47317,73.86802439,273091,13.088,9.8,Latin America & Caribbean,High income
BB,BRB,Barbados,2003,12073.39022,73.70717073,272261,13.23,9.5,Latin America & Caribbean,High income
BB,BRB,Barbados,2005,13421.01435,74.03034146,274013,12.967,10,Latin America & Caribbean,High income
BB,BRB,Barbados,1999,10742.94385,73.04858537,268920,14.018,8.6,Latin America & Caribbean,High income
BB,BRB,Barbados,2012,15673.17331,75.17102439,281580,12.282,8.7,Latin America & Caribbean,High income
BB,BRB,Barbados,1998,10585.96971,72.87065854,267949,14.256,8.6,Latin America & Caribbean,High income
BD,BGD,Bangladesh,1995,1050.6545,61.88739024,118427768,31.057,51.8,South Asia,Low income
BD,BGD,Bangladesh,2000,1304.442358,65.34797561,131280739,27.626,42.6,South Asia,Low income
BD,BGD,Bangladesh,1991,871.0798766,59.05026829,108509679,34.433,61,South Asia,Low income
BD,BGD,Bangladesh,2005,1724.427708,67.97185366,142929979,24.152,35.5,South Asia,Low income
BD,BGD,Bangladesh,1999,1235.147515,64.72382927,128746273,28.294,44.2,South Asia,Low income
BD,BGD,Bangladesh,2009,2273.164201,69.68378049,149905836,21.763,30.2,South Asia,Low income
BD,BGD,Bangladesh,1996,1094.567693,62.62956098,120987124,30.331,49.6,South Asia,Low income
BD,BGD,Bangladesh,1990,834.0482083,58.41756098,105983136,35.385,63.4,South Asia,Low income
BD,BGD,Bangladesh,2014,3134.154252,71.62590244,159077513,19.796,24.2,South Asia,Low income
BD,BGD,Bangladesh,2003,1495.529221,67.00014634,138600174,25.55,38.2,South Asia,Low income
BD,BGD,Bangladesh,1997,1138.934299,63.35787805,123574107,29.638,47.7,South Asia,Low income
BD,BGD,Bangladesh,2007,2031.778522,68.85997561,146592687,22.858,32.8,South Asia,Low income
BD,BGD,Bangladesh,2004,1591.404389,67.49719512,140843786,24.846,36.8,South Asia,Low income
BD,BGD,Bangladesh,1994,1000.283763,61.14553659,115913710,31.827,54,South Asia,Low income
BD,BGD,Bangladesh,1992,918.4548687,59.71785366,110987459,33.519,58.7,South Asia,Low income
BD,BGD,Bangladesh,2010,2401.71874,70.08029268,151616777,21.298,28.9,South Asia,Low income
BD,BGD,Bangladesh,2011,2579.335048,70.47195122,153405612,20.882,27.6,South Asia,Low income
BD,BGD,Bangladesh,1998,1185.987717,64.05914634,126169583,28.961,45.9,South Asia,Low income
BD,BGD,Bangladesh,2012,2764.781928,70.86026829,155257387,20.501,26.3,South Asia,Low income
BD,BGD,Bangladesh,2013,2942.810045,71.2452439,157157394,20.142,25.2,South Asia,Low income
BD,BGD,Bangladesh,2002,1424.312233,66.47817073,136228456,26.252,39.6,South Asia,Low income
BD,BGD,Bangladesh,2008,2171.629728,69.27785366,148252473,22.283,31.5,South Asia,Low income
BD,BGD,Bangladesh,1993,963.3034791,60.41880488,113442354,32.648,56.4,South Asia,Low income
BD,BGD,Bangladesh,2006,1871.000135,68.42563415,144839238,23.484,34.2,South Asia,Low income
BD,BGD,Bangladesh,2001,1375.759114,65.93017073,133776064,26.945,41,South Asia,Low income
BE,BEL,Belgium,1992,20657.57877,76.35121951,10045158,12.4,4.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1998,24831.83899,77.47317073,10203008,11.2,3.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2007,36579.6182,79.78292683,10625700,11.7,2.5,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1999,25922.82496,77.6195122,10226419,11.2,3.1,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1994,21927.93818,76.69170732,10115603,11.5,3.9,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2009,37629.44284,79.98292683,10796493,11.8,2.4,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2012,41930.66183,80.38536585,11128246,11.5,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1990,19052.87519,76.05195122,9967379,12.4,4.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2000,28278.29829,77.72195122,10251250,11.4,3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1997,24303.3899,77.37073171,10181245,11.4,3.5,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2006,35071.37549,79.3804878,10547958,11.6,2.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1995,22871.159,76.84073171,10136811,11.4,3.8,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2010,39257.83447,80.18292683,10895586,11.9,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2005,33042.89928,78.9804878,10478617,11.4,2.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2001,29198.02064,77.97317073,10286570,11.2,2.9,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2011,40858.72517,80.58536585,11047744,11.6,2.3,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2013,43057.20359,80.58780488,11182817,11.2,2.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2014,43409.24089,80.58780488,11231213,11.1,2.2,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2003,31052.37783,78.12926829,10376133,11,2.8,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2004,31975.60418,78.87804878,10421137,11.3,2.7,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2002,30767.29975,78.07560976,10332785,10.9,2.8,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1993,20864.00662,76.34536585,10084475,12,4.1,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,2008,37846.95559,79.6804878,10709973,11.9,2.4,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1996,23272.62431,77.18731707,10156637,11.5,3.6,Europe & Central Asia,High income: OECD
BE,BEL,Belgium,1991,19973.5706,76.19219512,10004486,12.6,4.4,Europe & Central Asia,High income: OECD
BF,BFA,Burkina Faso,1991,582.3961199,49.31646341,9050090,47.296,45.8,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1999,819.0421535,50.02070732,11283016,46.445,43,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2010,1393.562721,57.05139024,15632066,42.261,30.4,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2003,966.3056617,52.00807317,12651596,45.487,39.6,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2014,1626.266913,58.58846341,17589198,40.025,27.2,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2002,904.6273875,51.34019512,12290984,45.776,40.8,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1997,732.4923129,49.58834146,10665781,46.733,43.8,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1990,530.7855756,49.36560976,8811033,47.417,46.3,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1992,581.194383,49.27795122,9297116,47.197,45.4,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2012,1547.649372,57.87931707,16590813,41.105,28.6,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2001,878.6072475,50.78321951,11943740,46.032,41.7,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2008,1300.498069,55.90229268,14709011,43.389,32.7,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1998,772.5805971,49.77692683,10969093,46.603,43.5,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1996,696.5098128,49.4435122,10372809,46.843,44,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2005,1096.688868,53.58131707,13421929,44.794,36.7,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2009,1308.546046,56.52497561,15165856,42.836,31.6,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2013,1583.161865,58.24063415,17084554,40.551,27.9,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2011,1470.435184,57.49204878,16106851,41.679,29.4,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1995,633.4325127,49.33836585,10089876,46.939,44.3,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2007,1225.850888,55.18880488,14264002,43.905,33.9,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1994,603.2795925,49.27770732,9816586,47.026,44.6,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2004,1007.368261,52.76778049,13028039,45.162,38.3,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2000,829.0523864,50.34592683,11607944,46.256,42.4,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,1993,599.1618033,49.25965854,9552473,47.109,45,Sub-Saharan Africa,Low income
BF,BFA,Burkina Faso,2006,1165.274265,54.40390244,13834195,44.375,35.2,Sub-Saharan Africa,Low income
